"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72306013722","2019-09-16T03:28:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","70","71",,,,,"96",,"FEW:02 3","29.60","10.00","70","010",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09209/16/19 03:28:02 SPECI KRDU 160828Z 01004KT 10SM FEW003 22/21 A3007 RMK AO2 T02170211 (SMK)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","70","70","0.00","BR:1 ||","+0.02","5","100","30.06","FEW:02 3 SCT:04 250","29.60","6.00","70","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11409/16/19 03:51:02 METAR KRDU 160851Z 03003KT 6SM BR FEW003 SCT250 21/21 A3007 RMK AO2 SLP178 T02110211 55006 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T04:01:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","70","70",,"BR:1 ||",,,"100",,"VV:09 2","29.60","2.00","70","010",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/19 04:01:02 SPECI KRDU 160901Z 01003KT 2SM BR VV002 21/21 A3007 RMK AO2 T02110211 (SMK)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T04:15:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","69","70",,"|FG |",,,"97",,"2",,"0.50",,"030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06009/16/19 04:15:02 SPECI KRDU 160915Z 03003KT 1/2SM RVRNO RMK","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","69","69","0.00","|FG |",,,"100","30.06","2",,"0.25",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06009/16/19 04:51:02 METAR KRDU 160951Z 00000KT 1/4SM RVRNO RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T05:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","69","69",,"|FG |",,,"100",,"2",,"0.25",,"040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06009/16/19 05:37:02 SPECI KRDU 161037Z 04003KT 1/4SM RVRNO RMK","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","69","69","0.00","|FG |",,,"100","30.07","2",,"0.25",,"040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06009/16/19 05:51:02 METAR KRDU 161051Z 04003KT 1/4SM RVRNO RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","70","70","0.00","|FG |","0.02","9","100","30.08","3",,"0.25",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06009/16/19 06:51:02 METAR KRDU 161151Z 00000KT 1/4SM RVRNO RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","70",,"||FG","-0.02","3","100","30.08","2","29.63","0.25","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672306 31104 90000 10211 20211 30033 40185 53007 741// 91151 333 10300 20206 555 91612=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","71","71","0.00",,,,"100","30.09",,,"0.25",,"020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06009/16/19 07:51:02 METAR KRDU 161251Z 02005KT 1/4SM RVRNO RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T08:43:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","71","73",,,,,"94",,"BKN:07 4","29.64","10.00","72","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10209/16/19 08:43:02 SPECI KRDU 161343Z 02005KT 10SM BKN004 23/22 A3011 RMK AO2 BKN V SCT T02280217 (KAH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","72","75","0.00",,,,"90","30.09","SCT:04 6","29.64","10.00","73","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/16/19 08:51:02 METAR KRDU 161351Z 05004KT 10SM SCT006 24/22 A3011 RMK AO2 SLP190 T02390222 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","71","80","0.00",,"-0.00","0","74","30.08","FEW:02 20","29.63","10.00","74","060",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 09:51:02 METAR KRDU 161451Z 06009KT 10SM FEW020 27/22 A3010 RMK AO2 SLP186 T02670217 50001 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","65","83","0.00",,,,"55","30.06","SCT:04 32","29.61","10.00","71","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/16/19 10:51:02 METAR KRDU 161551Z 02006KT 10SM SCT032 28/18 A3008 RMK AO2 SLP180 T02830183 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","62","86","0.00",,,,"45","30.04","FEW:02 55 FEW:02 250","29.59","10.00","70","080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/16/19 11:51:02 METAR KRDU 161651Z 08004KT 10SM FEW055 FEW250 30/17 A3006 RMK AO2 SLP173 T03000167 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","61","88","0.00",,"+0.06","8","40","30.02","FEW:02 55 FEW:02 250","29.56","10.00","70","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12409/16/19 12:51:02 METAR KRDU 161751Z VRB03KT 10SM FEW055 FEW250 31/16 A3003 RMK AO2 SLP165 T03110161 10311 20211 58020 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61","88",,,"+0.06","8","40","30.02","57","29.57","9.94","70",,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32766 2//03 10311 20161 30013 40165 58020 91751 333 10311 20211 555 91618=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","63","89","0.00",,,,"42","29.99","FEW:02 60 FEW:02 250","29.54","10.00","72","050",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/16/19 13:51:02 METAR KRDU 161851Z 05005KT 10SM FEW060 FEW250 32/17 A3001 RMK AO2 SLP156 T03170172 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","62","89","0.00",,,,"41","29.96","FEW:02 60 FEW:02 250","29.51","10.00","71","090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/16/19 14:51:02 METAR KRDU 161951Z 09009KT 10SM FEW060 FEW250 32/17 A2998 RMK AO2 SLP146 T03170167 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","61","89","0.00",,"+0.07","6","39","29.94","FEW:02 60 FEW:02 250","29.49","10.00","71","060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/16/19 15:51:02 METAR KRDU 162051Z 06006KT 10SM FEW060 FEW250 32/16 A2996 RMK AO2 SLP140 T03170161 56024 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","59","88","0.00",,,,"38","29.95","FEW:02 60 FEW:02 250","29.50","10.00","69","090",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/16/19 16:51:02 METAR KRDU 162151Z 09004KT 10SM FEW060 FEW250 31/15 A2997 RMK AO2 SLP142 T03110150 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","65","85","0.00",,,,"51","29.95","FEW:02 250","29.50","10.00","72","140",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/16/19 17:51:02 METAR KRDU 162251Z 14006KT 10SM FEW250 29/18 A2997 RMK AO2 SLP143 T02940183 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","65","80","0.00",,"-0.01","1","60","29.96","FEW:02 250","29.50","10.00","70","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11709/16/19 18:51:02 METAR KRDU 162351Z 13005KT 10SM FEW250 27/18 A2997 RMK AO2 SLP144 T02670183 10322 20267 51003 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","80",,,"-0.01","1","60","29.96",,"29.51","9.94","70","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32966 21305 10267 20183 39993 40144 51003 92351 333 10322 20206 555 91700=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","66","78","0.00",,,,"67","29.96","FEW:02 250","29.50","10.00","70","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/19 19:51:01 METAR KRDU 170051Z 13005KT 10SM FEW250 26/19 A2997 RMK AO2 SLP145 T02560189","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","66","74","0.00",,,,"76","29.97","FEW:02 250","29.52","10.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/19 20:51:01 METAR KRDU 170151Z 00000KT 10SM FEW250 23/19 A2999 RMK AO2 SLP149 T02330189","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","67","73","0.00",,"-0.01","2","81","29.97","FEW:02 250","29.52","10.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/16/19 21:51:01 METAR KRDU 170251Z 00000KT 10SM FEW250 23/19 A2999 RMK AO2 SLP149 T02280194 52005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","66","73","0.00",,,,"79","29.98","FEW:02 100 FEW:02 250","29.52","10.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/16/19 22:51:01 METAR KRDU 170351Z 00000KT 10SM FEW100 FEW250 23/19 A2999 RMK AO2 SLP151 T02280189","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","67","71","0.00",,,,"87","29.97","FEW:02 100 FEW:02 250","29.51","10.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11009/16/19 23:51:01 METAR KRDU 170451Z 00000KT 10SM FEW100 FEW250 22/19 A2998 RMK AO2 SLP148 T02170194 403220206","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"67","80","71","30.00","29.57","70","3.8","15","7.7","0","90","69","080","16","0.00","0","0.0","090","12","BR FG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 9024 HR MIN TEMP (F): 69AVERAGE STATION PRESSURE:29.570 MINIMUM SEA LEVEL PRESSURE:29.94 TIME OF OCCURRENCE:1638 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 80 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG): 90 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.8 24 HR AVG TEMP (F): 80DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 15 LATEST DAY MAX TEMP (0700-1900 LST):90  LATEST NIGHT MIN TEMP(1900-0800 LST):69 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0558","1821",,"2009-07-08"
"72306013722","2019-09-17T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","67","69","0.00",,"+0.00","8","93","29.96","FEW:02 100 FEW:02 250","29.51","10.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12409/17/19 00:51:02 METAR KRDU 170551Z 00000KT 10SM FEW100 FEW250 21/19 A2998 RMK AO2 SLP147 T02060194 10267 20206 58001 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","69",,,"+0.00","8","93","29.96",,"29.52","9.94","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32966 20000 10206 20194 39996 40147 58001 90551 333 10267 20206 555 91706=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","66","70","0.00",,,,"87","29.96","FEW:02 100 FEW:02 250","29.50","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/17/19 01:51:02 METAR KRDU 170651Z 00000KT 10SM FEW100 FEW250 21/19 A2997 RMK AO2 SLP144 T02110189 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","66","69","0.00",,,,"90","29.94","FEW:02 100 FEW:02 250","29.49","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/17/19 02:51:02 METAR KRDU 170751Z 00000KT 10SM FEW100 FEW250 21/19 A2996 RMK AO2 SLP140 T02060189 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","66","67","0.00",,"+0.02","6","97","29.94","FEW:02 100 FEW:02 250","29.49","8.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/17/19 03:51:02 METAR KRDU 170851Z 00000KT 8SM FEW100 FEW250 19/19 A2996 RMK AO2 SLP139 T01940189 56008 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","66","67","0.00",,,,"97","29.95","FEW:02 100 FEW:02 250","29.50","8.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/17/19 04:51:02 METAR KRDU 170951Z 00000KT 8SM FEW100 FEW250 19/19 A2997 RMK AO2 SLP142 T01940189 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","66","67","0.00",,,,"97","29.96","FEW:02 100","29.51","7.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/17/19 05:51:02 METAR KRDU 171051Z 00000KT 7SM FEW100 19/19 A2998 RMK AO2 SLP146 T01940189 (AWB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","67","69","0.00",,"-0.04","3","93","29.98","FEW:02 100 FEW:02 250","29.53","10.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12409/17/19 06:51:02 METAR KRDU 171151Z 00000KT 10SM FEW100 FEW250 21/19 A3000 RMK AO2 SLP152 T02060194 10211 20189 53013 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","69",,,"-0.04","3","93","29.98",,"29.54","9.94","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32966 20000 10206 20194 30003 40152 53013 91151 333 10322 20189 555 91712=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","67","75","0.00",,,,"76","29.99","FEW:02 250","29.54","10.00","70","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/17/19 07:51:02 METAR KRDU 171251Z VRB04KT 10SM FEW250 24/19 A3001 RMK AO2 SLP157 T02390194 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","68","79","0.00",,,,"69","30.00","FEW:02 250","29.54","10.00","72","070",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/17/19 08:51:02 METAR KRDU 171351Z 07006KT 10SM FEW250 26/20 A3001 RMK AO2 SLP159 T02610200 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","68","82","0.00",,"-0.03","1","63","30.01","FEW:02 28 FEW:02 250","29.55","10.00","73","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/17/19 09:51:02 METAR KRDU 171451Z 05009KT 10SM FEW028 FEW250 28/20 A3002 RMK AO2 SLP162 T02780200 51009 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","63","84","0.00",,,,"49","30.00","FEW:02 45 FEW:02 250","29.55","10.00","70","060",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/17/19 10:51:02 METAR KRDU 171551Z 06009KT 10SM FEW045 FEW250 29/17 A3002 RMK AO2 SLP160 T02890172 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","62","85","0.00",,,,"46","30.00","FEW:02 55 FEW:02 250","29.54","10.00","70","070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/17/19 11:51:02 METAR KRDU 171651Z 07007KT 10SM FEW055 FEW250 29/17 A3001 RMK AO2 SLP158 T02940167 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-17T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","62","87","0.00",,"+0.02","8","43","29.99","FEW:02 55 FEW:02 250","29.53","10.00","71","040",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12409/17/19 12:51:02 METAR KRDU 171751Z 04007KT 10SM FEW055 FEW250 31/17 A3000 RMK AO2 SLP155 T03060167 10306 20206 58007 (KAH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
